model-1702930591,1702930658.695,0.64,0.2202,0.63,0.2178
model-1702930591,1702930659.027,0.63,0.2325,0.64,0.2172
model-1702930591,1702930659.349,0.62,0.2264,0.61,0.2179
model-1702930591,1702930659.68,0.66,0.2106,0.62,0.221
model-1702930591,1702930660.0,0.64,0.2299,0.62,0.2258
model-1702930591,1702930660.332,0.64,0.2344,0.62,0.2303
model-1702930591,1702930660.663,0.61,0.2427,0.63,0.2243
model-1702930591,1702930661.0,0.7,0.2094,0.61,0.2185
model-1702930591,1702930661.322,0.69,0.2017,0.63,0.2152
model-1702930591,1702930661.67,0.64,0.219,0.65,0.2145
model-1702930591,1702930661.995,0.63,0.2222,0.65,0.2179
model-1702930591,1702930662.356,0.57,0.2453,0.65,0.2143
model-1702930591,1702930662.703,0.49,0.2584,0.69,0.2109
model-1702930591,1702930663.049,0.69,0.2177,0.64,0.2172
model-1702930591,1702930663.369,0.64,0.2226,0.62,0.2223
model-1702930591,1702930663.703,0.58,0.2329,0.62,0.2235
model-1702930591,1702930664.037,0.63,0.2256,0.62,0.2217
model-1702930591,1702930664.39,0.63,0.2372,0.63,0.219
model-1702930591,1702930664.732,0.71,0.2084,0.6,0.2184
model-1702930591,1702930665.066,0.62,0.2321,0.58,0.2179
model-1702930591,1702930665.305,0.6,0.2161,0.6,0.2185
model-1702930591,1702930665.636,0.55,0.2346,0.61,0.2188
model-1702930591,1702930665.991,0.73,0.2026,0.61,0.2201
model-1702930591,1702930666.317,0.69,0.197,0.6,0.2203
model-1702930591,1702930666.708,0.71,0.203,0.61,0.2216
model-1702930591,1702930667.036,0.66,0.224,0.62,0.2252
model-1702930591,1702930667.405,0.62,0.2249,0.6,0.2286
model-1702930591,1702930667.735,0.69,0.1953,0.56,0.2331
model-1702930591,1702930668.071,0.64,0.233,0.62,0.2297
model-1702930591,1702930668.398,0.67,0.2125,0.62,0.2295
model-1702930591,1702930668.738,0.64,0.2178,0.65,0.2319
model-1702930591,1702930669.063,0.75,0.2008,0.62,0.2366
model-1702930591,1702930669.404,0.65,0.2282,0.62,0.2376
model-1702930591,1702930669.736,0.69,0.2221,0.65,0.2312
model-1702930591,1702930670.082,0.61,0.2504,0.62,0.2268
model-1702930591,1702930670.432,0.7,0.2009,0.6,0.2266
model-1702930591,1702930670.79,0.63,0.2247,0.61,0.2249
model-1702930591,1702930671.119,0.63,0.2142,0.59,0.2232
model-1702930591,1702930671.462,0.71,0.2184,0.59,0.2214
model-1702930591,1702930671.789,0.67,0.2133,0.63,0.2169
model-1702930591,1702930672.132,0.65,0.2333,0.63,0.2123
model-1702930591,1702930672.501,0.64,0.2096,0.68,0.2131
model-1702930591,1702930672.845,0.69,0.2039,0.66,0.2152
model-1702930591,1702930673.174,0.59,0.2245,0.68,0.2134
model-1702930591,1702930673.52,0.6,0.2305,0.69,0.2115
model-1702930591,1702930673.849,0.7,0.2076,0.61,0.2123
model-1702930591,1702930674.194,0.76,0.1957,0.62,0.2148
model-1702930591,1702930674.527,0.67,0.2239,0.62,0.2147
model-1702930591,1702930674.877,0.69,0.206,0.61,0.2113
model-1702930591,1702930675.398,0.65,0.214,0.63,0.2099
model-1702930591,1702930675.762,0.75,0.2012,0.67,0.2099
model-1702930591,1702930676.097,0.68,0.2122,0.67,0.2102
model-1702930591,1702930676.444,0.62,0.2342,0.68,0.2148
model-1702930591,1702930676.816,0.67,0.2087,0.65,0.2208
model-1702930591,1702930677.18,0.66,0.2172,0.62,0.2253
model-1702930591,1702930677.545,0.68,0.22,0.65,0.2203
model-1702930591,1702930677.902,0.58,0.2436,0.64,0.2175
model-1702930591,1702930678.294,0.63,0.2133,0.58,0.2285
model-1702930591,1702930678.642,0.52,0.2526,0.61,0.2396
model-1702930591,1702930678.979,0.59,0.2512,0.58,0.2272
model-1702930591,1702930679.326,0.66,0.2356,0.67,0.2142
model-1702930591,1702930679.66,0.63,0.2207,0.65,0.2133
model-1702930591,1702930680.011,0.71,0.2042,0.65,0.2146
model-1702930591,1702930680.351,0.67,0.2247,0.65,0.2147
model-1702930591,1702930680.703,0.63,0.2103,0.66,0.2147
model-1702930591,1702930681.048,0.69,0.2027,0.66,0.2144
model-1702930591,1702930681.399,0.78,0.2017,0.65,0.2142
model-1702930591,1702930681.736,0.59,0.2449,0.67,0.2152
model-1702930591,1702930682.09,0.66,0.2287,0.62,0.2175
model-1702930591,1702930682.46,0.61,0.2255,0.64,0.2208
model-1702930591,1702930682.812,0.69,0.2229,0.64,0.2244
model-1702930591,1702930683.144,0.61,0.2321,0.64,0.222
model-1702930591,1702930683.494,0.68,0.2029,0.64,0.2173
model-1702930591,1702930683.83,0.59,0.2183,0.64,0.2137
model-1702930591,1702930684.182,0.71,0.204,0.63,0.2138
model-1702930591,1702930684.518,0.62,0.2222,0.63,0.2154
model-1702930591,1702930684.866,0.65,0.2211,0.64,0.2168
model-1702930591,1702930685.203,0.6,0.2377,0.64,0.2185
model-1702930591,1702930685.556,0.69,0.2047,0.65,0.2168
model-1702930591,1702930685.943,0.76,0.1911,0.64,0.2154
model-1702930591,1702930686.305,0.65,0.2022,0.64,0.2133
model-1702930591,1702930686.643,0.66,0.2216,0.65,0.2127
model-1702930591,1702930687.053,0.65,0.2042,0.62,0.2152
model-1702930591,1702930687.412,0.6,0.2193,0.62,0.2171
model-1702930591,1702930687.768,0.61,0.2273,0.61,0.2166
model-1702930591,1702930688.105,0.65,0.2195,0.64,0.2167
model-1702930591,1702930688.458,0.71,0.2135,0.63,0.2181
model-1702930591,1702930688.796,0.56,0.2514,0.67,0.2266
model-1702930591,1702930689.263,0.65,0.2271,0.66,0.2311
model-1702930591,1702930689.712,0.55,0.255,0.67,0.2235
model-1702930591,1702930690.176,0.61,0.2302,0.65,0.2163
model-1702930591,1702930690.625,0.74,0.1934,0.62,0.2154
model-1702930591,1702930691.627,0.69,0.2058,0.64,0.2187
model-1702930591,1702930692.622,0.61,0.2162,0.61,0.2203
model-1702930591,1702930693.512,0.7,0.2079,0.61,0.2188
model-1702930591,1702930694.272,0.62,0.2101,0.62,0.2179
model-1702930591,1702930694.863,0.66,0.215,0.63,0.2152
model-1702930591,1702930695.309,0.65,0.2267,0.66,0.2123
model-1702930591,1702930695.851,0.66,0.2138,0.64,0.2127
model-1702930591,1702930696.333,0.64,0.2101,0.63,0.2136
model-1702930591,1702930696.73,0.63,0.2255,0.63,0.2146
model-1702930591,1702930697.188,0.71,0.1984,0.64,0.2129
model-1702930591,1702930697.701,0.64,0.2037,0.64,0.2118
model-1702930591,1702930698.158,0.67,0.1946,0.67,0.2119
model-1702930591,1702930698.555,0.67,0.2113,0.66,0.2113
model-1702930591,1702930698.908,0.59,0.2379,0.69,0.2098
model-1702930591,1702930699.38,0.64,0.2278,0.69,0.2086
model-1702930591,1702930699.765,0.7,0.1966,0.68,0.2069
model-1702930591,1702930700.197,0.76,0.198,0.68,0.2065
model-1702930591,1702930700.557,0.63,0.2351,0.67,0.206
model-1702930591,1702930700.907,0.65,0.212,0.67,0.2061
model-1702930591,1702930701.259,0.69,0.2168,0.69,0.2093
model-1702930591,1702930701.61,0.68,0.2172,0.66,0.2121
model-1702930591,1702930702.269,0.62,0.2219,0.66,0.2101
model-1702930591,1702930702.716,0.64,0.2235,0.65,0.2123
model-1702930591,1702930703.076,0.63,0.2039,0.64,0.2199
model-1702930591,1702930703.427,0.62,0.2406,0.64,0.2187
model-1702930591,1702930703.766,0.66,0.2006,0.65,0.212
model-1702930591,1702930704.143,0.61,0.2221,0.66,0.2025
model-1702930591,1702930704.528,0.63,0.2157,0.69,0.1999
model-1702930591,1702930705.041,0.69,0.2085,0.72,0.2034
model-1702930591,1702930705.502,0.67,0.2277,0.71,0.2002
model-1702930591,1702930705.941,0.67,0.2036,0.68,0.1987
model-1702930591,1702930706.388,0.6,0.2382,0.67,0.1997
model-1702930591,1702930706.737,0.62,0.2153,0.68,0.2035
model-1702930591,1702930707.069,0.57,0.2383,0.69,0.2066
model-1702930591,1702930707.502,0.61,0.2209,0.69,0.2055
model-1702930591,1702930707.873,0.71,0.1855,0.69,0.2067
model-1702930591,1702930708.486,0.67,0.2192,0.68,0.2075
model-1702930591,1702930709.031,0.69,0.2067,0.65,0.2084
model-1702930591,1702930709.418,0.65,0.2259,0.62,0.2093
model-1702930591,1702930709.85,0.64,0.2091,0.63,0.212
model-1702930591,1702930710.431,0.57,0.2161,0.64,0.2132
model-1702930591,1702930711.181,0.67,0.2148,0.63,0.2136
model-1702930591,1702930712.187,0.6,0.2095,0.63,0.2127
model-1702930591,1702930712.924,0.58,0.2259,0.65,0.2114
model-1702930591,1702930713.456,0.73,0.1939,0.66,0.2108
model-1702930591,1702930713.802,0.75,0.183,0.66,0.211
model-1702930591,1702930714.272,0.66,0.2026,0.64,0.213
model-1702930591,1702930714.615,0.65,0.2154,0.65,0.2146
model-1702930591,1702930714.979,0.7,0.2204,0.64,0.2153
model-1702930591,1702930715.377,0.7,0.2003,0.63,0.2176
model-1702930591,1702930715.738,0.68,0.1995,0.62,0.2198
model-1702930591,1702930716.094,0.7,0.1934,0.64,0.2215
model-1702930591,1702930716.449,0.6,0.2413,0.62,0.2221
model-1702930591,1702930716.791,0.64,0.2163,0.63,0.2194
model-1702930591,1702930717.141,0.65,0.2005,0.65,0.2163
model-1702930591,1702930717.552,0.67,0.1939,0.64,0.221
model-1702930591,1702930717.905,0.67,0.1847,0.67,0.2254
model-1702930591,1702930718.265,0.6,0.2331,0.65,0.214
model-1702930591,1702930718.722,0.67,0.2248,0.66,0.2035
model-1702930591,1702930719.089,0.69,0.2067,0.64,0.2092
model-1702930591,1702930719.441,0.63,0.2285,0.65,0.2081
model-1702930591,1702930719.808,0.68,0.2038,0.63,0.2045
model-1702930591,1702930720.197,0.67,0.2204,0.68,0.2028
model-1702930591,1702930720.698,0.68,0.1994,0.67,0.2176
model-1702930591,1702930721.054,0.75,0.1747,0.65,0.2309
model-1702930591,1702930721.417,0.56,0.2331,0.66,0.2256
model-1702930591,1702930721.972,0.55,0.2446,0.66,0.2114
model-1702930591,1702930722.328,0.74,0.204,0.65,0.2126
model-1702930591,1702930722.681,0.62,0.2248,0.65,0.2306
model-1702930591,1702930723.017,0.58,0.2265,0.6,0.2427
model-1702930591,1702930723.376,0.57,0.2598,0.59,0.2384
model-1702930591,1702930723.726,0.52,0.2719,0.65,0.2249
model-1702930591,1702930724.112,0.7,0.2124,0.67,0.217
model-1702930591,1702930724.571,0.71,0.2083,0.66,0.2204
model-1702930591,1702930724.927,0.57,0.2324,0.69,0.2202
model-1702930591,1702930725.393,0.63,0.2298,0.69,0.2197
model-1702930591,1702930725.762,0.59,0.2293,0.69,0.2199
model-1702930591,1702930726.268,0.72,0.1982,0.68,0.2198
model-1702930591,1702930726.739,0.66,0.2246,0.68,0.2196
model-1702930591,1702930727.097,0.64,0.2238,0.67,0.219
model-1702930591,1702930727.722,0.74,0.213,0.67,0.2182
model-1702930591,1702930728.068,0.62,0.2249,0.67,0.2179
model-1702930591,1702930728.41,0.61,0.2208,0.65,0.2172
model-1702930591,1702930728.749,0.71,0.2086,0.65,0.2158
model-1702930591,1702930729.244,0.66,0.222,0.65,0.2145
model-1702930591,1702930729.605,0.69,0.2114,0.65,0.2134
model-1702930591,1702930729.956,0.67,0.2081,0.63,0.2129
model-1702930591,1702930730.466,0.71,0.2099,0.62,0.2128
model-1702930591,1702930730.839,0.71,0.1887,0.62,0.2136
model-1702930591,1702930731.195,0.73,0.1899,0.63,0.2129
model-1702930591,1702930731.683,0.7,0.2054,0.63,0.2121
model-1702930591,1702930732.028,0.76,0.1799,0.63,0.2139
model-1702930591,1702930732.423,0.69,0.2101,0.62,0.2171
model-1702930591,1702930732.844,0.71,0.2137,0.63,0.2219
model-1702930591,1702930733.213,0.54,0.2833,0.62,0.2235
model-1702930591,1702930733.632,0.74,0.2123,0.62,0.2227
model-1702930591,1702930734.084,0.65,0.21,0.65,0.2176
model-1702930591,1702930734.696,0.67,0.2221,0.65,0.2147
model-1702930591,1702930735.209,0.66,0.2291,0.62,0.2132
model-1702930591,1702930735.738,0.69,0.2074,0.61,0.2132
model-1702930591,1702930736.291,0.66,0.2174,0.59,0.2121
model-1702930591,1702930736.776,0.68,0.2158,0.63,0.2096
model-1702930591,1702930737.211,0.64,0.2198,0.66,0.2105
model-1702930591,1702930737.809,0.71,0.1885,0.66,0.2119
model-1702930591,1702930738.384,0.66,0.2149,0.66,0.2146
model-1702930591,1702930738.923,0.68,0.214,0.64,0.213
model-1702930591,1702930739.495,0.72,0.1887,0.66,0.2102
model-1702930591,1702930740.066,0.68,0.2004,0.65,0.2082
model-1702930591,1702930741.267,0.63,0.201,0.61,0.2075
model-1702930591,1702930741.65,0.71,0.1998,0.62,0.2064
model-1702930591,1702930742.052,0.61,0.2311,0.64,0.205
model-1702930591,1702930742.472,0.63,0.2256,0.66,0.2051
model-1702930591,1702930742.853,0.75,0.1867,0.7,0.209
model-1702930591,1702930743.21,0.69,0.2083,0.69,0.2036
model-1702930591,1702930743.592,0.73,0.1824,0.68,0.2027
model-1702930591,1702930743.946,0.6,0.2282,0.66,0.2013
model-1702930591,1702930744.315,0.75,0.1747,0.66,0.2102
model-1702930591,1702930744.697,0.66,0.2202,0.65,0.2176
model-1702930591,1702930745.153,0.66,0.2263,0.66,0.2125
model-1702930591,1702930745.521,0.69,0.1985,0.66,0.2143
model-1702930591,1702930745.896,0.6,0.2485,0.62,0.2176
model-1702930591,1702930746.258,0.66,0.2114,0.64,0.2249
model-1702930591,1702930746.653,0.65,0.2189,0.63,0.2262
model-1702930591,1702930747.023,0.73,0.1877,0.65,0.2251
model-1702930591,1702930747.43,0.64,0.2163,0.6,0.2223
model-1702930591,1702930747.792,0.71,0.2013,0.62,0.2228
model-1702930591,1702930748.223,0.6,0.2407,0.62,0.221
model-1702930591,1702930748.579,0.68,0.2253,0.62,0.2174
model-1702930591,1702930748.952,0.7,0.2075,0.66,0.2205
model-1702930591,1702930749.311,0.72,0.2131,0.7,0.2274
model-1702930591,1702930749.689,0.67,0.2214,0.7,0.2227
model-1702930591,1702930750.058,0.7,0.1998,0.66,0.213
model-1702930591,1702930750.432,0.7,0.2089,0.61,0.2108
model-1702930591,1702930750.792,0.72,0.1819,0.62,0.2109
model-1702930591,1702930751.167,0.69,0.2064,0.64,0.2122
model-1702930591,1702930751.536,0.76,0.1842,0.63,0.2154
model-1702930591,1702930751.909,0.72,0.1924,0.63,0.2153
model-1702930591,1702930752.271,0.71,0.208,0.64,0.2148
model-1702930591,1702930752.661,0.74,0.1883,0.62,0.216
model-1702930591,1702930753.053,0.67,0.2269,0.64,0.213
model-1702930591,1702930753.449,0.77,0.1846,0.65,0.2132
model-1702930591,1702930753.807,0.74,0.1749,0.64,0.2161
model-1702930591,1702930754.18,0.71,0.1962,0.63,0.219
model-1702930591,1702930754.539,0.72,0.1991,0.63,0.2177
model-1702930591,1702930754.914,0.68,0.1923,0.66,0.2126
model-1702930591,1702930755.277,0.61,0.2236,0.65,0.2199
model-1702930591,1702930755.649,0.68,0.2193,0.68,0.2284
model-1702930591,1702930756.015,0.66,0.223,0.68,0.2144
model-1702930591,1702930756.385,0.6,0.2448,0.63,0.2179
model-1702930591,1702930756.753,0.7,0.2024,0.63,0.2265
model-1702930591,1702930757.127,0.59,0.2386,0.63,0.2263
model-1702930591,1702930757.509,0.65,0.2153,0.64,0.2157
model-1702930591,1702930757.885,0.7,0.2031,0.66,0.2117
model-1702930591,1702930758.196,0.77,0.1767,0.68,0.2171
model-1702930591,1702930758.582,0.62,0.2361,0.68,0.2215
model-1702930591,1702930758.951,0.64,0.2129,0.69,0.2174
model-1702930591,1702930759.317,0.64,0.2111,0.7,0.2092
model-1702930591,1702930759.68,0.75,0.1722,0.71,0.2062
model-1702930591,1702930760.054,0.68,0.2039,0.69,0.2096
model-1702930591,1702930760.423,0.67,0.2097,0.68,0.2136
model-1702930591,1702930760.793,0.74,0.1949,0.7,0.2135
model-1702930591,1702930761.165,0.76,0.1927,0.69,0.2152
model-1702930591,1702930761.545,0.66,0.2002,0.66,0.2162
model-1702930591,1702930761.932,0.68,0.1976,0.67,0.217
model-1702930591,1702930762.422,0.74,0.1712,0.67,0.2193
model-1702930591,1702930762.79,0.67,0.2105,0.65,0.2217
model-1702930591,1702930763.164,0.71,0.2068,0.64,0.2235
model-1702930591,1702930763.536,0.64,0.2364,0.66,0.2223
model-1702930591,1702930763.902,0.69,0.1885,0.65,0.2219
model-1702930591,1702930764.273,0.67,0.2171,0.65,0.2192
model-1702930591,1702930764.785,0.66,0.2121,0.65,0.215
model-1702930591,1702930765.483,0.72,0.1978,0.64,0.2124
model-1702930591,1702930766.158,0.73,0.189,0.66,0.2115
model-1702930591,1702930766.834,0.68,0.2202,0.67,0.2095
model-1702930591,1702930767.491,0.74,0.1761,0.65,0.2097
model-1702930591,1702930767.979,0.72,0.1816,0.64,0.2108
model-1702930591,1702930768.517,0.66,0.1989,0.66,0.2102
model-1702930591,1702930769.116,0.68,0.2047,0.66,0.2076
model-1702930591,1702930769.686,0.78,0.1721,0.67,0.2052
model-1702930591,1702930770.072,0.8,0.1551,0.67,0.2044
model-1702930591,1702930770.449,0.73,0.1907,0.67,0.2036
model-1702930591,1702930770.844,0.77,0.1587,0.68,0.205
model-1702930591,1702930771.262,0.68,0.1952,0.69,0.2038
model-1702930591,1702930771.765,0.79,0.1641,0.68,0.2042
model-1702930591,1702930772.505,0.74,0.176,0.66,0.2046
model-1702930591,1702930772.909,0.65,0.202,0.64,0.2088
model-1702930591,1702930773.562,0.75,0.1822,0.65,0.2135
model-1702930591,1702930773.951,0.73,0.1864,0.65,0.2187
model-1702930591,1702930774.356,0.7,0.2012,0.64,0.2129
model-1702930591,1702930774.975,0.69,0.2182,0.67,0.2064
model-1702930591,1702930775.417,0.67,0.2087,0.65,0.208
model-1702930591,1702930775.786,0.7,0.2218,0.65,0.2085
model-1702930591,1702930776.378,0.64,0.2014,0.64,0.2032
model-1702930591,1702930776.826,0.69,0.2021,0.7,0.2043
model-1702930591,1702930777.425,0.63,0.2103,0.69,0.2001
model-1702930591,1702930777.795,0.76,0.1734,0.7,0.1939
model-1702930591,1702930778.172,0.72,0.1894,0.7,0.1941
model-1702930591,1702930778.888,0.73,0.1807,0.71,0.1956
model-1702930591,1702930779.511,0.71,0.1878,0.7,0.1936
model-1702930591,1702930779.994,0.74,0.1891,0.74,0.1927
model-1702930591,1702930780.652,0.67,0.2213,0.75,0.1934
model-1702930591,1702930781.071,0.73,0.1901,0.73,0.1942
model-1702930591,1702930781.449,0.65,0.2223,0.73,0.1943
model-1702930591,1702930781.821,0.76,0.1911,0.71,0.1934
model-1702930591,1702930782.423,0.69,0.1972,0.73,0.1934
model-1702930591,1702930782.808,0.78,0.1717,0.72,0.1931
model-1702930591,1702930783.192,0.65,0.1997,0.71,0.1966
model-1702930591,1702930783.559,0.76,0.1721,0.71,0.1946
model-1702930591,1702930783.931,0.65,0.208,0.7,0.1946
model-1702930591,1702930784.31,0.75,0.1679,0.69,0.1955
model-1702930591,1702930784.671,0.64,0.2166,0.68,0.198
model-1702930591,1702930785.022,0.76,0.1648,0.68,0.201
model-1702930591,1702930785.386,0.79,0.1539,0.64,0.2089
model-1702930591,1702930785.743,0.71,0.1828,0.66,0.2011
model-1702930591,1702930786.099,0.73,0.1938,0.68,0.1928
model-1702930591,1702930786.451,0.73,0.1806,0.69,0.1972
model-1702930591,1702930786.811,0.7,0.1955,0.67,0.199
model-1702930591,1702930787.279,0.7,0.208,0.68,0.1961
model-1702930591,1702930787.7,0.7,0.2018,0.67,0.2026
model-1702930591,1702930788.089,0.78,0.1783,0.68,0.2203
model-1702930591,1702930788.449,0.66,0.2266,0.7,0.223
model-1702930591,1702930788.87,0.71,0.195,0.67,0.2069
model-1702930591,1702930789.227,0.72,0.196,0.65,0.2042
model-1702930591,1702930789.579,0.68,0.1948,0.67,0.2129
model-1702930591,1702930789.925,0.7,0.2045,0.66,0.2118
model-1702930591,1702930790.28,0.71,0.1934,0.68,0.2039
model-1702930591,1702930790.643,0.66,0.182,0.69,0.2017
model-1702930591,1702930791.006,0.74,0.1772,0.67,0.2147
model-1702930591,1702930791.382,0.6,0.236,0.64,0.2152
model-1702930591,1702930791.743,0.7,0.1954,0.69,0.2036
model-1702930591,1702930792.116,0.77,0.1819,0.73,0.1982
model-1702930591,1702930792.495,0.7,0.1947,0.73,0.1962
model-1702930591,1702930792.847,0.68,0.1829,0.73,0.195
model-1702930591,1702930793.205,0.67,0.2078,0.75,0.193
model-1702930591,1702930793.556,0.78,0.1644,0.76,0.1919
model-1702930591,1702930793.909,0.78,0.1646,0.73,0.1925
model-1702930591,1702930794.264,0.73,0.1812,0.7,0.1968
model-1702930591,1702930794.62,0.69,0.1856,0.69,0.2014
model-1702930591,1702930794.965,0.71,0.1791,0.7,0.1989
model-1702930591,1702930795.318,0.69,0.206,0.7,0.1924
model-1702930591,1702930795.671,0.71,0.1784,0.74,0.1848
model-1702930591,1702930796.018,0.79,0.1756,0.74,0.184
model-1702930591,1702930796.37,0.66,0.2126,0.74,0.1861
model-1702930591,1702930796.858,0.77,0.1816,0.74,0.186
model-1702930591,1702930797.244,0.68,0.2103,0.76,0.1846
model-1702930591,1702930797.767,0.7,0.1967,0.71,0.1906
model-1702930591,1702930798.173,0.67,0.1853,0.68,0.2017
model-1702930591,1702930798.587,0.75,0.1767,0.68,0.2052
model-1702930591,1702930799.042,0.78,0.1703,0.68,0.1991
model-1702930591,1702930799.424,0.68,0.1826,0.72,0.1931
model-1702930591,1702930799.822,0.75,0.1741,0.69,0.1908
model-1702930591,1702930800.201,0.69,0.1911,0.7,0.1912
model-1702930591,1702930800.57,0.66,0.1937,0.7,0.1897
model-1702930591,1702930800.929,0.68,0.1877,0.71,0.1878
model-1702930591,1702930801.294,0.69,0.1868,0.71,0.1869
model-1702930591,1702930801.66,0.7,0.1729,0.72,0.1911
model-1702930591,1702930802.018,0.67,0.2028,0.68,0.1927
model-1702930591,1702930802.412,0.69,0.1973,0.72,0.189
model-1702930591,1702930802.771,0.7,0.1992,0.73,0.1855
model-1702930591,1702930803.134,0.8,0.157,0.73,0.1854
model-1702930591,1702930803.488,0.76,0.1728,0.72,0.1859
model-1702930591,1702930803.845,0.73,0.1849,0.72,0.1858
model-1702930591,1702930804.205,0.68,0.1848,0.74,0.1847
model-1702930591,1702930804.565,0.77,0.188,0.71,0.1897
model-1702930591,1702930804.914,0.78,0.1655,0.65,0.2048
model-1702930591,1702930805.27,0.76,0.1866,0.65,0.2054
model-1702930591,1702930805.63,0.65,0.2119,0.68,0.1964
model-1702930591,1702930805.982,0.81,0.1563,0.7,0.1875
model-1702930591,1702930806.339,0.68,0.1969,0.75,0.1859
model-1702930591,1702930806.699,0.64,0.1966,0.72,0.1874
model-1702930591,1702930807.051,0.82,0.1434,0.7,0.196
model-1702930591,1702930807.444,0.69,0.1911,0.68,0.206
model-1702930591,1702930807.805,0.68,0.1905,0.66,0.2077
model-1702930591,1702930808.163,0.76,0.1667,0.65,0.2062
model-1702930591,1702930808.52,0.71,0.1897,0.67,0.1996
model-1702930591,1702930808.88,0.79,0.154,0.74,0.1967
model-1702930591,1702930809.296,0.71,0.1851,0.73,0.198
model-1702930591,1702930809.652,0.68,0.2033,0.73,0.1978
model-1702930591,1702930810.004,0.74,0.1772,0.69,0.1979
model-1702930591,1702930810.361,0.75,0.1708,0.66,0.2049
model-1702930591,1702930810.714,0.73,0.1708,0.66,0.2142
model-1702930591,1702930811.069,0.74,0.1848,0.66,0.218
model-1702930591,1702930811.426,0.7,0.2057,0.71,0.1995
model-1702930591,1702930811.781,0.76,0.1872,0.69,0.1832
model-1702930591,1702930812.142,0.75,0.1666,0.73,0.1838
model-1702930591,1702930812.533,0.75,0.1854,0.71,0.1843
model-1702930591,1702930812.892,0.7,0.1825,0.71,0.1813
model-1702930591,1702930813.241,0.7,0.1875,0.72,0.1785
model-1702930591,1702930813.6,0.77,0.1672,0.69,0.2039
model-1702930591,1702930813.957,0.76,0.1572,0.66,0.2296
model-1702930591,1702930814.315,0.65,0.2212,0.68,0.2137
model-1702930591,1702930814.68,0.67,0.2182,0.76,0.1827
model-1702930591,1702930815.04,0.76,0.2016,0.68,0.1821
model-1702930591,1702930815.4,0.7,0.2054,0.72,0.2011
model-1702930591,1702930815.839,0.66,0.2237,0.7,0.2102
model-1702930591,1702930816.195,0.66,0.2302,0.69,0.2034
model-1702930591,1702930816.553,0.58,0.2529,0.73,0.1892
model-1702930591,1702930816.912,0.76,0.1751,0.73,0.1854
model-1702930591,1702930817.281,0.77,0.1721,0.69,0.1913
model-1702930591,1702930817.946,0.74,0.1797,0.69,0.2001
model-1702930591,1702930818.593,0.67,0.1971,0.69,0.2029
model-1702930591,1702930819.104,0.65,0.2084,0.68,0.2018
model-1702930591,1702930819.626,0.8,0.164,0.68,0.1977
model-1702930591,1702930820.069,0.65,0.2244,0.74,0.1932
model-1702930591,1702930820.442,0.68,0.2053,0.75,0.1918
model-1702930591,1702930820.811,0.72,0.1927,0.75,0.1926
model-1702930591,1702930821.189,0.7,0.1868,0.74,0.1936
model-1702930591,1702930821.572,0.7,0.2032,0.74,0.1933
model-1702930591,1702930821.952,0.7,0.186,0.73,0.1914
model-1702930591,1702930822.357,0.72,0.1894,0.72,0.1906
model-1702930591,1702930822.729,0.71,0.1813,0.72,0.1902
model-1702930591,1702930823.089,0.71,0.1826,0.71,0.1935
model-1702930591,1702930823.444,0.72,0.1879,0.7,0.1952
model-1702930591,1702930823.805,0.71,0.1778,0.71,0.1954
model-1702930591,1702930824.169,0.73,0.1841,0.69,0.1883
model-1702930591,1702930824.517,0.74,0.1826,0.73,0.1823
model-1702930591,1702930824.876,0.8,0.1563,0.73,0.1805
model-1702930591,1702930825.236,0.74,0.1912,0.72,0.1805
model-1702930591,1702930825.596,0.76,0.1833,0.72,0.1821
model-1702930591,1702930825.949,0.62,0.229,0.72,0.1832
model-1702930591,1702930826.322,0.75,0.1763,0.7,0.1834
model-1702930591,1702930826.684,0.73,0.1717,0.72,0.1818
model-1702930591,1702930827.034,0.72,0.1811,0.73,0.1796
model-1702930591,1702930827.432,0.76,0.1799,0.71,0.179
model-1702930591,1702930827.803,0.71,0.1809,0.73,0.1775
model-1702930591,1702930828.168,0.67,0.2023,0.71,0.1782
model-1702930591,1702930828.524,0.7,0.1895,0.71,0.1796
model-1702930591,1702930828.891,0.65,0.2026,0.71,0.182
model-1702930591,1702930829.251,0.79,0.1562,0.72,0.1835
model-1702930591,1702930829.666,0.7,0.1852,0.7,0.1872
model-1702930591,1702930830.029,0.7,0.1917,0.69,0.188
model-1702930591,1702930830.391,0.75,0.1638,0.69,0.1882
model-1702930591,1702930830.747,0.71,0.171,0.69,0.189
model-1702930591,1702930831.101,0.76,0.1575,0.7,0.1902
model-1702930591,1702930831.454,0.71,0.1827,0.68,0.1903
model-1702930591,1702930831.809,0.66,0.2086,0.68,0.1903
model-1702930591,1702930832.167,0.72,0.1792,0.69,0.1914
model-1702930591,1702930832.551,0.82,0.1453,0.7,0.1923
model-1702930591,1702930832.903,0.76,0.1631,0.7,0.1928
model-1702930591,1702930833.251,0.8,0.1524,0.71,0.194
model-1702930591,1702930833.603,0.74,0.1783,0.73,0.1914
model-1702930591,1702930833.948,0.76,0.155,0.68,0.1876
model-1702930591,1702930834.306,0.68,0.1912,0.69,0.1877
model-1702930591,1702930834.662,0.74,0.1767,0.7,0.1869
model-1702930591,1702930835.011,0.73,0.1704,0.72,0.1872
model-1702930591,1702930835.421,0.68,0.2296,0.75,0.1872
model-1702930591,1702930835.81,0.67,0.203,0.71,0.1914
model-1702930591,1702930836.166,0.75,0.1805,0.72,0.1941
